STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940412,79,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940413,82,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940414,83,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940415,82,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940416,83,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940417,84,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940418,82,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940419,82,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940420,88,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940421,82,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940422,83,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940423,81,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940424,81,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940425,82,66
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940426,83,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940427,78,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940428,80,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940429,80,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940430,81,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940501,82,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940502,86,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940503,86,78
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940504,87,79
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940505,87,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940506,82,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940507,82,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940508,87,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940509,84,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940510,87,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940511,85,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940512,86,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940513,86,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940514,84,78
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940515,84,79
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940516,86,79
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940517,90,78
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940518,86,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940519,82,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940520,86,71
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940521,82,67
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940522,85,65
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940523,81,69
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940524,83,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940525,83,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940526,85,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940527,86,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940528,85,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940529,85,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940530,82,72
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940531,86,73
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940601,86,79
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940602,88,77
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940603,86,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940604,83,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940605,84,74
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940606,87,76
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940607,87,79
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940608,88,80
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940609,91,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940610,89,75
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940611,85,68
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940612,86,78
GHCND:USW00012859,MIAMI WEATHER SERVICE OFFICE CITY FL US,19940613,88,82
