STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070222,40,28
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070223,31,27
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070224,32,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070225,40,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070226,32,30
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070227,33,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070228,36,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070301,48,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070302,33,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070303,27,21
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070304,32,15
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070305,34,20
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070306,25,15
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070307,28,23
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070308,39,19
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070309,57,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070310,53,33
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070311,54,29
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070312,63,39
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070313,74,48
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070314,63,34
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070315,40,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070316,39,26
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070317,38,25
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070318,47,24
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070319,61,36
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070320,42,31
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070321,70,37
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070322,64,45
GHCND:USW00014819,CHICAGO MIDWAY AIRPORT IL US,20070323,52,45
