STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990418,64,44
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990419,62,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990420,62,44
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990421,60,35
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990422,58,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990423,83,50
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990424,68,40
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990425,64,36
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990426,67,38
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990427,81,49
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990428,72,46
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990429,68,39
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990430,70,42
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990501,68,42
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990502,69,42
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990503,71,44
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990504,62,54
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990505,82,50
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990506,79,55
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990507,62,57
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990508,79,58
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990509,80,56
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990510,81,53
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990511,82,52
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990512,83,53
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990513,78,62
GHCND:USC00186350,NATIONAL ARBORETUM DC DC US,19990514,74,54
